date,access_method,referrer_type,pageviews
2017-06-11,mobile web,external (search engine),5278233
2017-06-11,mobile web,internal,1939578
2017-06-11,mobile web,none,2783950
2017-06-12,desktop,external,105955
2017-06-12,desktop,external (search engine),3577197
2017-06-12,desktop,internal,2296523
2017-06-12,desktop,none,922838
2017-06-12,mobile app,none,335097
2017-06-12,mobile web,external,54667
2017-06-12,mobile web,external (search engine),4571752
2017-06-12,mobile web,internal,1612268
2017-06-12,mobile web,none,2514301
2017-06-13,desktop,external,102372
2017-06-13,desktop,external (search engine),3405063
2017-06-13,desktop,internal,2298179
2017-06-13,desktop,none,880980
2017-06-13,mobile app,none,341647
2017-06-13,mobile web,external,75148
2017-06-13,mobile web,external (search engine),4572020
2017-06-13,mobile web,internal,1614273
2017-06-13,mobile web,none,2487123
2017-06-14,desktop,external,103613
2017-06-14,desktop,external (search engine),3251049
2017-06-14,desktop,internal,2250981
2017-06-14,desktop,none,932241
2017-06-14,mobile app,none,325182
2017-06-14,mobile web,external,63737
2017-06-14,mobile web,external (search engine),4388548
2017-06-14,mobile web,internal,1569242
2017-06-14,mobile web,none,2446676
2017-06-15,desktop,external,109386
2017-06-15,desktop,external (search engine),3168833
2017-06-15,desktop,internal,2084341
2017-06-15,desktop,none,866093
2017-06-15,mobile app,none,324706
2017-06-15,mobile web,external,60821
2017-06-15,mobile web,external (search engine),4386546
2017-06-15,mobile web,internal,1559192
2017-06-15,mobile web,none,2467521
2017-06-16,desktop,external,105512
2017-06-16,desktop,external (search engine),2964643
2017-06-16,desktop,internal,2032497
2017-06-16,desktop,none,855425
2017-06-16,mobile app,none,315415
2017-06-16,mobile web,external,59275
2017-06-16,mobile web,external (search engine),4255469
2017-06-16,mobile web,internal,1498686
2017-06-16,mobile web,none,2394739
2017-06-17,desktop,external,85880
2017-06-17,desktop,external (search engine),2249941
2017-06-17,desktop,internal,1688355
2017-06-17,desktop,none,794083
2017-06-17,mobile app,none,364376
2017-06-17,mobile web,external,60265
2017-06-17,mobile web,external (search engine),4721116
2017-06-17,mobile web,internal,1767559
2017-06-17,mobile web,none,2582998
2017-06-18,desktop,external,85035
2017-06-18,desktop,external (search engine),2496448
2017-06-18,desktop,internal,1979112
2017-06-18,desktop,none,842158
2017-06-18,mobile app,none,430341
2017-06-18,mobile web,external,66015
2017-06-18,mobile web,external (search engine),5502950
2017-06-18,mobile web,internal,2063105
2017-06-18,mobile web,none,2946567
2017-06-19,desktop,external,108584
2017-06-19,desktop,external (search engine),3598696
2017-06-19,desktop,internal,2358441
2017-06-19,desktop,none,954852
2017-06-19,mobile app,none,349291
2017-06-19,mobile web,external,60370
2017-06-19,mobile web,external (search engine),4879413
2017-06-19,mobile web,internal,1738127
2017-06-19,mobile web,none,2713141
2017-06-20,desktop,external,107948
2017-06-20,desktop,external (search engine),3539117
2017-06-20,desktop,internal,2251675
2017-06-20,desktop,none,1041595
2017-06-20,mobile app,none,340193
2017-06-20,mobile web,external,61186
2017-06-20,mobile web,external (search engine),4800485
2017-06-20,mobile web,internal,1670899
2017-06-20,mobile web,none,2696819
2017-06-21,desktop,external,102515
2017-06-21,desktop,external (search engine),3240693
2017-06-21,desktop,internal,2156632
2017-06-21,desktop,none,1143553
2017-06-21,mobile app,none,327094
2017-06-21,mobile web,external,64288
2017-06-21,mobile web,external (search engine),4768052
2017-06-21,mobile web,internal,1590744
2017-06-21,mobile web,none,2579940
2017-06-22,desktop,external,97356
2017-06-22,desktop,external (search engine),3021276
2017-06-22,desktop,internal,2129082
2017-06-22,desktop,none,1155801
2017-06-22,mobile app,none,316152
2017-06-22,mobile web,external,64115
2017-06-22,mobile web,external (search engine),4449805
2017-06-22,mobile web,internal,1565381
2017-06-22,mobile web,none,2462393
2017-06-23,desktop,external,92337
2017-06-23,desktop,external (search engine),2813522
2017-06-23,desktop,internal,1963779
2017-06-23,desktop,none,1178247
2017-06-23,mobile app,none,318855
2017-06-23,mobile web,external,64785
2017-06-23,mobile web,external (search engine),4345935
2017-06-23,mobile web,internal,1559352
2017-06-23,mobile web,none,2456241
2017-06-24,desktop,external,75806
2017-06-24,desktop,external (search engine),2045864
2017-06-24,desktop,internal,1570700
2017-06-24,desktop,none,1019124
2017-06-24,mobile app,none,359113
2017-06-24,mobile web,external,66484
2017-06-24,mobile web,external (search engine),4778424
2017-06-24,mobile web,internal,1750545
2017-06-24,mobile web,none,2621641
2017-06-25,desktop,external,76464
2017-06-25,desktop,external (search engine),2261632
2017-06-25,desktop,internal,1718093
2017-06-25,desktop,none,1140187
2017-06-25,mobile app,none,414629
2017-06-25,mobile web,external,64450
2017-06-25,mobile web,external (search engine),5471095
2017-06-25,mobile web,internal,1988637
2017-06-25,mobile web,none,2913725
2017-06-26,desktop,external,99853
2017-06-26,desktop,external (search engine),3127726
2017-06-26,desktop,internal,2161087
2017-06-26,desktop,none,1125404
2017-06-26,mobile app,none,344688
2017-06-26,mobile web,external,60964
2017-06-26,mobile web,external (search engine),4773498
2017-06-26,mobile web,internal,1713480
2017-06-26,mobile web,none,2613293
2017-06-27,desktop,external,100292
2017-06-27,desktop,external (search engine),3160276
2017-06-27,desktop,internal,2199886
2017-06-27,desktop,none,1167475
2017-06-27,mobile app,none,363129
2017-06-27,mobile web,external,64458
2017-06-27,mobile web,external (search engine),4939524
2017-06-27,mobile web,internal,1745492
2017-06-27,mobile web,none,2681866
2017-06-28,desktop,external,97728
2017-06-28,desktop,external (search engine),3133175
2017-06-28,desktop,internal,2247434
2017-06-28,desktop,none,898215
2017-06-28,mobile app,none,347285
2017-06-28,mobile web,external,61429
2017-06-28,mobile web,external (search engine),4780319
2017-06-28,mobile web,internal,1712514
2017-06-28,mobile web,none,2650113
2017-06-29,desktop,external,96875
2017-06-29,desktop,external (search engine),2927993
2017-06-29,desktop,internal,2159191
2017-06-29,desktop,none,912053
2017-06-29,mobile app,none,342149
2017-06-29,mobile web,external,67526
2017-06-29,mobile web,external (search engine),4685453
2017-06-29,mobile web,internal,1674081
2017-06-29,mobile web,none,2525671
2017-06-30,desktop,external,92513
2017-06-30,desktop,external (search engine),2740441
2017-06-30,desktop,internal,2044779
2017-06-30,desktop,none,876906
2017-06-30,mobile app,none,327013
2017-06-30,mobile web,external,65780
2017-06-30,mobile web,external (search engine),4489215
2017-06-30,mobile web,internal,1601668
2017-06-30,mobile web,none,2408142
2017-07-01,desktop,external,74459
2017-07-01,desktop,external (search engine),2018917
2017-07-01,desktop,internal,1618999
2017-07-01,desktop,none,936263
2017-07-01,mobile app,none,383401
2017-07-01,mobile web,external,66936
2017-07-01,mobile web,external (search engine),5106662
2017-07-01,mobile web,internal,1776197
2017-07-01,mobile web,none,2608721
2017-07-02,desktop,external,81473
2017-07-02,desktop,external (search engine),2171341
2017-07-02,desktop,internal,1797194
2017-07-02,desktop,none,955879
2017-07-02,mobile app,none,424131
2017-07-02,mobile web,external,74161
2017-07-02,mobile web,external (search engine),5345494
2017-07-02,mobile web,internal,2052292
2017-07-02,mobile web,none,2835345
2017-07-03,desktop,external,99257
2017-07-03,desktop,external (search engine),3174811
2017-07-03,desktop,internal,2342552
2017-07-03,desktop,none,1047426
2017-07-03,mobile app,none,370709
2017-07-03,mobile web,external,69513
2017-07-03,mobile web,external (search engine),4891998
2017-07-03,mobile web,internal,1814735
2017-07-03,mobile web,none,2608270
2017-07-04,desktop,external,94627
2017-07-04,desktop,external (search engine),3031702
2017-07-04,desktop,internal,2280428
2017-07-04,desktop,none,1024682
2017-07-04,mobile app,none,361963
2017-07-04,mobile web,external,54606
2017-07-04,mobile web,external (search engine),4826707
2017-07-04,mobile web,internal,1798885
2017-07-04,mobile web,none,2613386
2017-07-05,desktop,external,91579
2017-07-05,desktop,external (search engine),2921423
2017-07-05,desktop,internal,2068235
2017-07-05,desktop,none,1092235
2017-07-05,mobile app,none,336816
2017-07-05,mobile web,external,61092
2017-07-05,mobile web,external (search engine),4556609
2017-07-05,mobile web,internal,1673890
2017-07-05,mobile web,none,2499836
2017-07-06,desktop,external,95162
2017-07-06,desktop,external (search engine),2856857
2017-07-06,desktop,internal,2038183
2017-07-06,desktop,none,980895
2017-07-06,mobile app,none,329894
2017-07-06,mobile web,external,60074
2017-07-06,mobile web,external (search engine),4493992
2017-07-06,mobile web,internal,1655702
2017-07-06,mobile web,none,2468413
2017-07-07,desktop,external,87607
2017-07-07,desktop,external (search engine),2593408
2017-07-07,desktop,internal,1957332
2017-07-07,desktop,none,988318
2017-07-07,mobile app,none,324097
2017-07-07,mobile web,external,54648
2017-07-07,mobile web,external (search engine),4388676
2017-07-07,mobile web,internal,1638786
2017-07-07,mobile web,none,2474719
2017-07-08,desktop,external,76985
2017-07-08,desktop,external (search engine),1853630
2017-07-08,desktop,internal,1518233
2017-07-08,desktop,none,840634
2017-07-08,mobile app,none,361136
2017-07-08,mobile web,external,60423
2017-07-08,mobile web,external (search engine),4587963
2017-07-08,mobile web,internal,1774867
2017-07-08,mobile web,none,2560927
2017-07-09,desktop,external,80039
2017-07-09,desktop,external (search engine),2011690
2017-07-09,desktop,internal,1610734
2017-07-09,desktop,none,840816
2017-07-09,mobile app,none,419358
2017-07-09,mobile web,external,62003
2017-07-09,mobile web,external (search engine),5152527
2017-07-09,mobile web,internal,2021615
2017-07-09,mobile web,none,2813138
2017-07-10,desktop,external,112403
2017-07-10,desktop,external (search engine),2905678
2017-07-10,desktop,internal,2092950
2017-07-10,desktop,none,1000895
2017-07-10,mobile app,none,352919
2017-07-10,mobile web,external,59791
2017-07-10,mobile web,external (search engine),4545460
2017-07-10,mobile web,internal,1708031
2017-07-10,mobile web,none,2516419
2017-07-11,desktop,external,109087
2017-07-11,desktop,external (search engine),2873508
2017-07-11,desktop,internal,2112286
2017-07-11,desktop,none,1071089
2017-07-11,mobile app,none,349394
2017-07-11,mobile web,external,61882
2017-07-11,mobile web,external (search engine),4691934
2017-07-11,mobile web,internal,1756796
2017-07-11,mobile web,none,2506153
2017-07-12,desktop,external,102290
2017-07-12,desktop,external (search engine),2754539
2017-07-12,desktop,internal,2221920
2017-07-12,desktop,none,988136
2017-07-12,mobile app,none,327266
2017-07-12,mobile web,external,63168
2017-07-12,mobile web,external (search engine),4460981
2017-07-12,mobile web,internal,1669840
2017-07-12,mobile web,none,2393755
2017-07-13,desktop,external,93905
2017-07-13,desktop,external (search engine),2785177
2017-07-13,desktop,internal,1883737
2017-07-13,desktop,none,1064544
2017-07-13,mobile app,none,327335
2017-07-13,mobile web,external,70149
2017-07-13,mobile web,external (search engine),4447506
2017-07-13,mobile web,internal,1614314
2017-07-13,mobile web,none,2413542
2017-07-14,desktop,external,88131
2017-07-14,desktop,external (search engine),2549147
2017-07-14,desktop,internal,1808328
2017-07-14,desktop,none,1072402
2017-07-14,mobile app,none,328190
2017-07-14,mobile web,external,62695
2017-07-14,mobile web,external (search engine),4534230
2017-07-14,mobile web,internal,1616375
2017-07-14,mobile web,none,2398174
2017-07-15,desktop,external,75209
2017-07-15,desktop,external (search engine),1805433
2017-07-15,desktop,internal,1441561
2017-07-15,desktop,none,950112
2017-07-15,mobile app,none,361525
2017-07-15,mobile web,external,64084
2017-07-15,mobile web,external (search engine),4637193
2017-07-15,mobile web,internal,1734302
2017-07-15,mobile web,none,2499837
2017-07-16,desktop,external,73860
2017-07-16,desktop,external (search engine),1958715
2017-07-16,desktop,internal,1654871
2017-07-16,desktop,none,938388
2017-07-16,mobile app,none,426347
2017-07-16,mobile web,external,77637
2017-07-16,mobile web,external (search engine),5366698
2017-07-16,mobile web,internal,2068139
2017-07-16,mobile web,none,2835867
2017-07-17,desktop,external,98436
2017-07-17,desktop,external (search engine),2906531
2017-07-17,desktop,internal,2178351
2017-07-17,desktop,none,1005517
2017-07-17,mobile app,none,350243
2017-07-17,mobile web,external,62896
2017-07-17,mobile web,external (search engine),4609093
2017-07-17,mobile web,internal,1738473
2017-07-17,mobile web,none,2511024
2017-07-18,desktop,external,96933
2017-07-18,desktop,external (search engine),2791290
2017-07-18,desktop,internal,2086084
2017-07-18,desktop,none,963789
2017-07-18,mobile app,none,343517
2017-07-18,mobile web,external,59434
2017-07-18,mobile web,external (search engine),4580029
2017-07-18,mobile web,internal,1709123
2017-07-18,mobile web,none,2487112
2017-07-19,desktop,external,93608
2017-07-19,desktop,external (search engine),2714401
2017-07-19,desktop,internal,1952811
2017-07-19,desktop,none,1043275
2017-07-19,mobile app,none,332137
2017-07-19,mobile web,external,57790
2017-07-19,mobile web,external (search engine),4510339
2017-07-19,mobile web,internal,1671989
2017-07-19,mobile web,none,2448208
2017-07-20,desktop,external,94666
2017-07-20,desktop,external (search engine),2703754
2017-07-20,desktop,internal,2018026
2017-07-20,desktop,none,920398
2017-07-20,mobile app,none,349254
2017-07-20,mobile web,external,60463
2017-07-20,mobile web,external (search engine),4612865
2017-07-20,mobile web,internal,1734796
2017-07-20,mobile web,none,2494741
2017-07-21,desktop,external,89628
2017-07-21,desktop,external (search engine),2557421
2017-07-21,desktop,internal,2005879
2017-07-21,desktop,none,991939
2017-07-21,mobile app,none,335501
2017-07-21,mobile web,external,58714
2017-07-21,mobile web,external (search engine),4472297
2017-07-21,mobile web,internal,1680728
2017-07-21,mobile web,none,2430586
2017-07-22,desktop,external,71871
2017-07-22,desktop,external (search engine),1728432
2017-07-22,desktop,internal,1533579
2017-07-22,desktop,none,949101
2017-07-22,mobile app,none,355640
2017-07-22,mobile web,external,54702
2017-07-22,mobile web,external (search engine),4525101
2017-07-22,mobile web,internal,1759863
2017-07-22,mobile web,none,2484591
2017-07-23,desktop,external,76155
2017-07-23,desktop,external (search engine),1832281
2017-07-23,desktop,internal,1580263
2017-07-23,desktop,none,915388
2017-07-23,mobile app,none,415976
2017-07-23,mobile web,external,66581
2017-07-23,mobile web,external (search engine),5094623
2017-07-23,mobile web,internal,2056012
